tracking_id,source,campaign,influencer_id,user_id,product,date,orders,revenue
TRK15428,influencer_marketing,MB_SummerFit,INF033,80418ce5-ffc3-4c88-b8ef-0add853dbb79,Collagen,2025-06-18 13:09:28,1,668.61
TRK15429,influencer_marketing,MB_SummerFit,INF033,f7422e91-bb62-4358-82d3-1ca113eee7cc,Mass Gainer,2025-06-16 13:09:28,1,2381.41
TRK15430,influencer_marketing,HKV_DailyWellness,INF033,053c066f-4b40-4444-a5b3-a595cb3c192a,Multivitamin,2025-06-18 13:09:28,1,1204.53
TRK15431,influencer_marketing,MB_NewYearBulk,INF033,756e9dd2-ed86-4da7-82bf-c5aaf27e81f9,Mass Gainer,2025-06-16 13:09:28,1,3054.89
TRK15432,influencer_marketing,MB_NewYearBulk,INF033,f35968ac-7c92-4b37-824d-fa4d0dbd17dc,Biotin,2025-06-20 13:09:28,1,1960.21
TRK15433,influencer_marketing,HKV_DailyWellness,INF033,a022c750-c0e4-4392-ba44-9bf1d40bf4a8,Collagen,2025-06-19 13:09:28,1,970.69
TRK15434,influencer_marketing,HKV_GlowUp,INF033,f0f721ff-51be-4585-9593-d1655c1d2e7b,Whey Protein,2025-06-15 13:09:28,1,3030.41
TRK15435,influencer_marketing,Gritzo_KidsHealth,INF033,5993cafa-73e7-482b-9a22-a05e468febd5,Gummy Stars,2025-06-16 13:09:28,1,831.6
TRK15436,influencer_marketing,MB_NewYearBulk,INF033,1e8395ff-9339-43d6-a0bf-ddf651e5227f,Protein Oats for Teens,2025-06-16 13:09:28,1,406.94
TRK15437,influencer_marketing,Gritzo_KidsHealth,INF033,e8d5ebfa-420d-40eb-9fb9-dc6a570065d1,SuperMilk for Kids,2025-06-15 13:09:28,1,481.89
TRK15438,influencer_marketing,MB_NewYearBulk,INF033,29cb1e0d-efef-4b48-a741-87e8a892f5a6,Biotin,2025-06-15 13:09:28,1,426.92
TRK15439,influencer_marketing,MB_NewYearBulk,INF033,57c52eda-e96c-4f6f-8272-4265dbdefcbb,Multivitamin,2025-06-17 13:09:28,1,543.01
TRK15440,influencer_marketing,MB_SummerFit,INF033,645dc598-6a50-4eb7-80f1-f5400c755dd3,Protein Oats for Teens,2025-06-16 13:09:28,1,858.08
TRK15441,influencer_marketing,HKV_GlowUp,INF033,2cb1ec44-467a-4974-83b5-561d15f13c91,Collagen,2025-06-19 13:09:28,1,1695.74
TRK15442,influencer_marketing,Gritzo_KidsHealth,INF033,b265a3fa-7c0e-42ef-9a98-7a45949496d8,Mass Gainer,2025-06-20 13:09:28,1,4107.6
TRK15443,influencer_marketing,Gritzo_KidsHealth,INF033,32b91e15-bdf3-4ef1-ac9f-d48282102a88,Creatine,2025-06-20 13:09:28,1,1756.08
TRK15444,influencer_marketing,Gritzo_KidsHealth,INF033,aa99b728-a0c3-4a24-a13d-ec59a292dccc,Protein Oats for Teens,2025-06-20 13:09:28,1,750.36
TRK15445,influencer_marketing,HKV_DailyWellness,INF033,771c31d0-5fbe-4edb-9959-be08b2bd477d,Collagen,2025-06-15 13:09:28,1,1589.49
TRK15446,influencer_marketing,Gritzo_KidsHealth,INF033,45a8e76b-2991-43e8-9e70-90b0056c8168,Biotin,2025-06-18 13:09:28,1,1109.25
TRK15447,influencer_marketing,HKV_GlowUp,INF033,12425020-837f-498c-a880-bd7c569346e7,Gummy Stars,2025-06-20 13:09:28,1,551.5
TRK15448,influencer_marketing,HKV_GlowUp,INF033,2d2294f5-76ac-4eae-aad4-9b09fd156cc5,Biotin,2025-06-16 13:09:28,1,1195.62
TRK15449,influencer_marketing,HKV_DailyWellness,INF033,b0c04817-3ce8-4ee1-8477-3ec5b3e9d4ef,Protein Oats for Teens,2025-06-20 13:09:28,1,781.62
TRK15450,influencer_marketing,HKV_GlowUp,INF033,7c2d4610-136a-43da-a382-f82f9592d035,Protein Oats for Teens,2025-06-18 13:09:28,1,448.94
TRK15451,influencer_marketing,MB_NewYearBulk,INF033,7d218d09-ed0d-487b-ae18-b05fa73a0be7,Omega 3,2025-06-19 13:09:28,1,1095.76
TRK15452,influencer_marketing,HKV_DailyWellness,INF033,226e851f-5482-4edb-a0ce-cc2a59997430,Multivitamin,2025-06-17 13:09:28,1,1858.34
TRK15453,influencer_marketing,HKV_GlowUp,INF033,76280852-a4e3-431a-85e7-ccd592b84e29,Omega 3,2025-06-15 13:09:28,1,1127.83
TRK15454,influencer_marketing,HKV_GlowUp,INF033,fe5a858b-0182-4db2-acf0-52dc7becf3bd,Whey Protein,2025-06-20 13:09:28,1,2672.24
TRK15455,influencer_marketing,HKV_GlowUp,INF033,bcccbb13-f62d-4b1a-ba68-0a3007bd7137,Gummy Stars,2025-06-18 13:09:28,1,955.28
TRK15456,influencer_marketing,HKV_DailyWellness,INF033,3382846c-e9f4-42c1-a7d2-81975fac933c,Omega 3,2025-06-19 13:09:28,1,1279.96
TRK15457,influencer_marketing,HKV_DailyWellness,INF033,4bed64d8-4735-4c7d-ad04-285ccaf435f3,Collagen,2025-06-15 13:09:28,1,1873.86
TRK15458,influencer_marketing,Gritzo_KidsHealth,INF033,15c33cf3-2e4d-4823-9d08-7b59d204d056,Multivitamin,2025-06-19 13:09:28,1,1924.02
TRK15459,influencer_marketing,Gritzo_KidsHealth,INF033,2f537596-7c2c-4b90-ac82-79a468767816,SuperMilk for Kids,2025-06-18 13:09:28,1,890.77
TRK15460,influencer_marketing,Gritzo_KidsHealth,INF033,d3e9e1c6-6e54-425c-bfa6-9e7c96adb1b8,Mass Gainer,2025-06-16 13:09:28,1,1716.01
TRK15461,influencer_marketing,HKV_GlowUp,INF033,cd2f0fb2-591a-4de7-8846-9348009dfb3e,Multivitamin,2025-06-16 13:09:28,1,1883.21
TRK15462,influencer_marketing,HKV_DailyWellness,INF033,cba7da3b-8865-475b-9844-abcfe557cb1b,Omega 3,2025-06-17 13:09:28,1,568.82
TRK15463,influencer_marketing,MB_NewYearBulk,INF033,646989a8-6a9f-4464-8b0f-04ad6abce021,Protein Oats for Teens,2025-06-18 13:09:28,1,474.88
TRK15464,influencer_marketing,HKV_DailyWellness,INF033,2086abd7-3aca-46c1-89d2-286170d6526f,Whey Protein,2025-06-17 13:09:28,1,2901.29
TRK15465,influencer_marketing,MB_NewYearBulk,INF033,29f24987-a40f-4b32-8e2d-1f838ac2a00f,Creatine,2025-06-15 13:09:28,1,2487.95
TRK15466,influencer_marketing,HKV_DailyWellness,INF033,6620a9e0-5ecd-43a7-aa52-f4c9139b7257,BCAA,2025-06-15 13:09:28,1,2458.32
TRK15467,influencer_marketing,HKV_GlowUp,INF033,009e3162-63f8-4976-a7c5-5af0d76cba5b,Gummy Stars,2025-06-17 13:09:28,1,841.95
TRK15468,influencer_marketing,HKV_GlowUp,INF033,8802a664-5e0e-4fb6-8de7-5b0600206fdf,Omega 3,2025-06-18 13:09:28,1,1116.96
TRK15469,influencer_marketing,MB_SummerFit,INF033,1b1c7de7-8681-417c-bf82-b256203bd8e1,Collagen,2025-06-20 13:09:28,1,589.0
TRK15470,influencer_marketing,Gritzo_KidsHealth,INF033,4b0f7780-c907-4236-b73d-d91b543af042,SuperMilk for Kids,2025-06-16 13:09:28,1,447.03
TRK15471,influencer_marketing,Gritzo_KidsHealth,INF033,d8471d7a-a300-46b9-ab87-5e1058a15241,Collagen,2025-06-19 13:09:28,1,1029.93
TRK15472,influencer_marketing,MB_SummerFit,INF033,a210bcb0-22d9-4083-8cb2-4920affcd06e,BCAA,2025-06-19 13:09:28,1,3692.33
TRK15473,influencer_marketing,MB_SummerFit,INF033,0883b38b-8d04-4dc5-b3de-76c3b0c19820,SuperMilk for Kids,2025-06-19 13:09:28,1,371.29
TRK15474,influencer_marketing,Gritzo_KidsHealth,INF033,7110775c-dc10-4569-8d18-a617cf209602,Whey Protein,2025-06-15 13:09:28,1,2827.97
TRK15475,influencer_marketing,MB_NewYearBulk,INF033,43412466-2f40-47ec-8752-8b57f1a5caee,Protein Oats for Teens,2025-06-17 13:09:28,1,892.88
TRK15476,influencer_marketing,MB_NewYearBulk,INF033,33275266-425d-48c3-a2e9-b35489053d89,SuperMilk for Kids,2025-06-20 13:09:28,1,923.73
TRK15477,influencer_marketing,HKV_GlowUp,INF033,464bf3be-6d48-4146-bd33-6bdc3780ce57,Whey Protein,2025-06-16 13:09:28,1,2394.53
TRK15478,influencer_marketing,MB_NewYearBulk,INF033,7ff862d6-91b8-4604-8cee-d7646d5f55d8,Mass Gainer,2025-06-15 13:09:28,1,3302.64
TRK15479,influencer_marketing,HKV_GlowUp,INF033,405cfdc3-cfc9-4e05-891d-f85cca921a05,Gummy Stars,2025-06-18 13:09:28,1,490.45
TRK15480,influencer_marketing,HKV_GlowUp,INF033,52950593-25d7-4ec1-978a-64da56576b75,Omega 3,2025-06-16 13:09:28,1,1316.12
TRK15481,influencer_marketing,Gritzo_KidsHealth,INF033,18dc84bd-ce77-4a4c-9df0-84828a1d8ec6,SuperMilk for Kids,2025-06-18 13:09:28,1,880.62
TRK15482,influencer_marketing,Gritzo_KidsHealth,INF033,818fff8e-e3c7-4fe1-b8c3-ff42aed1c4f3,Multivitamin,2025-06-16 13:09:28,1,1088.01
TRK15483,influencer_marketing,HKV_GlowUp,INF033,befba700-4fb9-4b97-b17b-fcda91b8b328,Creatine,2025-06-16 13:09:28,1,4754.26
TRK15484,influencer_marketing,MB_SummerFit,INF033,97d8b48f-2903-4968-a253-a274e32873d7,BCAA,2025-06-15 13:09:28,1,1905.46
TRK15485,influencer_marketing,HKV_DailyWellness,INF033,50449361-7df7-4823-b37c-c1b6acedadfe,Mass Gainer,2025-06-16 13:09:28,1,1509.72
TRK15486,influencer_marketing,HKV_DailyWellness,INF033,74bad461-a70e-4419-8f29-210b93286aa5,Biotin,2025-06-19 13:09:28,1,894.59
TRK15487,influencer_marketing,HKV_DailyWellness,INF033,63c3e3a5-38d1-4da4-aa9d-6862c4d5b9ce,Protein Oats for Teens,2025-06-19 13:09:28,1,797.39
TRK15488,influencer_marketing,HKV_GlowUp,INF033,3d32d008-5301-4d06-b445-03d15ab7c9d8,Whey Protein,2025-06-16 13:09:28,1,3937.81
TRK15489,influencer_marketing,MB_SummerFit,INF033,28c76f5c-4ae0-4c0b-964a-6bd8c184fc5e,Gummy Stars,2025-06-15 13:09:28,1,853.56
TRK15490,influencer_marketing,HKV_DailyWellness,INF033,10686e86-80fc-4b9d-bdae-5e92ab680026,Protein Oats for Teens,2025-06-18 13:09:28,1,347.15
TRK15491,influencer_marketing,MB_NewYearBulk,INF033,6ce2bb4a-3e5c-4f37-9e04-bf1fb408c191,Biotin,2025-06-15 13:09:28,1,1729.97
TRK15492,influencer_marketing,HKV_GlowUp,INF033,70012b93-43ec-41c6-9b50-186b4854f5b5,Creatine,2025-06-15 13:09:28,1,3379.24
TRK15493,influencer_marketing,Gritzo_KidsHealth,INF033,21dec087-d007-4372-b96f-9099750784c2,Mass Gainer,2025-06-17 13:09:28,1,1778.71
TRK15494,influencer_marketing,HKV_GlowUp,INF033,d3c5e926-98b8-4c52-934d-aefea66a702c,Whey Protein,2025-06-16 13:09:28,1,1863.18
TRK15495,influencer_marketing,MB_NewYearBulk,INF033,0257bc2b-91e8-4b99-8c2d-cf9aef5abc78,Gummy Stars,2025-06-19 13:09:28,1,643.23
TRK15496,influencer_marketing,MB_NewYearBulk,INF033,27ac8269-5d20-45f6-a37a-5847e89efbd9,Biotin,2025-06-19 13:09:28,1,597.14
TRK15497,influencer_marketing,Gritzo_KidsHealth,INF033,6674d6f8-0ab0-48a7-a69b-ec87d53fe46e,Biotin,2025-06-19 13:09:28,1,864.78
TRK15498,influencer_marketing,HKV_GlowUp,INF033,352a646d-651a-4666-895c-e1c5bccfd83c,Gummy Stars,2025-06-19 13:09:28,1,570.45
TRK15499,influencer_marketing,MB_NewYearBulk,INF033,90205495-536c-4e63-a67e-54912a232d1e,Gummy Stars,2025-06-15 13:09:28,1,766.96
TRK15500,influencer_marketing,HKV_GlowUp,INF033,218264be-b94b-4869-9c87-94b6afed12e3,Gummy Stars,2025-06-16 13:09:28,1,976.38
TRK15501,influencer_marketing,Gritzo_KidsHealth,INF033,f0bdb0ad-3576-4666-8adb-63a752765147,Creatine,2025-06-17 13:09:28,1,2550.43
TRK15502,influencer_marketing,MB_SummerFit,INF033,36f1c914-29b9-4312-bb61-ba73e7cb3a83,BCAA,2025-06-17 13:09:28,1,2946.71
TRK15503,influencer_marketing,MB_NewYearBulk,INF033,15061ce4-7b55-4d56-b004-97fbdefc65b3,Whey Protein,2025-06-18 13:09:28,1,2351.83
TRK15504,influencer_marketing,MB_SummerFit,INF033,86f224dc-f918-4a6a-adc3-d65c4a702c2e,Collagen,2025-06-18 13:09:28,1,1118.09
TRK15505,influencer_marketing,HKV_GlowUp,INF033,592a65d5-f778-457a-9d9f-9ea1540cc4ca,SuperMilk for Kids,2025-06-16 13:09:28,1,653.1
TRK15506,influencer_marketing,MB_NewYearBulk,INF033,9d54fcdb-3f8c-4ae8-86aa-ed6582203dde,Biotin,2025-06-15 13:09:28,1,1357.41
TRK15507,influencer_marketing,Gritzo_KidsHealth,INF033,42e9958b-a2fa-4f3b-ada5-509397c06564,Mass Gainer,2025-06-20 13:09:28,1,3791.27
TRK15508,influencer_marketing,HKV_DailyWellness,INF033,7685c17b-a8dd-42c8-b0d4-a4c6d33ea5b0,SuperMilk for Kids,2025-06-16 13:09:28,1,790.12
TRK15509,influencer_marketing,HKV_DailyWellness,INF033,cea2c0f3-f55b-45dc-a5fc-42ea9870021f,Whey Protein,2025-06-15 13:09:28,1,1575.42
TRK15510,influencer_marketing,HKV_DailyWellness,INF033,63c0d8eb-2f84-48d6-84f2-835da688337e,Gummy Stars,2025-06-19 13:09:28,1,863.01
TRK15511,influencer_marketing,MB_NewYearBulk,INF033,c6c0598a-0c91-465c-b227-49f08530e7ce,Multivitamin,2025-06-18 13:09:28,1,1442.55
TRK15512,influencer_marketing,Gritzo_KidsHealth,INF033,94492a1b-f46a-4b69-8cca-1140aafc273e,Protein Oats for Teens,2025-06-19 13:09:28,1,642.67
TRK15513,influencer_marketing,MB_SummerFit,INF033,45246170-7910-479c-8c7a-112066623e91,Biotin,2025-06-16 13:09:28,1,1562.91
TRK15514,influencer_marketing,Gritzo_KidsHealth,INF033,d20301b4-6b30-402c-b205-fce6c6f38732,Protein Oats for Teens,2025-06-18 13:09:28,1,350.51
TRK15515,influencer_marketing,MB_NewYearBulk,INF033,4446356c-7123-4024-b77a-03cf84c39601,Collagen,2025-06-16 13:09:28,1,1585.85
TRK15516,influencer_marketing,HKV_DailyWellness,INF033,804320e5-40fd-422b-9c51-c9353f676e33,Biotin,2025-06-16 13:09:28,1,1408.27
TRK15517,influencer_marketing,HKV_DailyWellness,INF033,5dcab1fc-9537-4c5c-afb2-cd85f8c94f05,Gummy Stars,2025-06-16 13:09:28,1,318.46
TRK15518,influencer_marketing,MB_SummerFit,INF033,55ad366f-146e-4f5d-8e19-84c8665b934f,SuperMilk for Kids,2025-06-15 13:09:28,1,342.92
TRK15519,influencer_marketing,Gritzo_KidsHealth,INF033,ca98d76e-72ef-4346-8c3e-f4e2d8b885f9,Gummy Stars,2025-06-20 13:09:28,1,592.44
TRK15520,influencer_marketing,Gritzo_KidsHealth,INF033,bf5246ba-1e18-456b-9e80-e92f20cfa541,Protein Oats for Teens,2025-06-17 13:09:28,1,891.24
TRK15521,influencer_marketing,HKV_DailyWellness,INF033,6dc04813-3aad-4345-95c2-4b0eb561900a,Protein Oats for Teens,2025-06-19 13:09:28,1,828.89
TRK15522,influencer_marketing,Gritzo_KidsHealth,INF033,956b71ce-11c8-471f-8759-16dd6760c297,BCAA,2025-06-17 13:09:28,1,2100.28
TRK15523,influencer_marketing,HKV_GlowUp,INF033,d89cdb88-f9dd-4737-a049-898ef4c3076f,Omega 3,2025-06-17 13:09:28,1,961.79
TRK15524,influencer_marketing,MB_NewYearBulk,INF033,e91fb817-ad25-4316-b667-33b05112fe96,Collagen,2025-06-18 13:09:28,1,1532.51
TRK15525,influencer_marketing,MB_NewYearBulk,INF033,a54e8358-8e91-4c7e-92c5-895b14d35662,Protein Oats for Teens,2025-06-18 13:09:28,1,577.97
TRK15526,influencer_marketing,MB_SummerFit,INF033,eb99408d-cb4a-4009-855d-7a716ac9c343,Multivitamin,2025-06-15 13:09:28,1,1889.19
TRK15527,influencer_marketing,Gritzo_KidsHealth,INF033,cee46680-02fd-4580-85f9-ae94aa2f1af1,Gummy Stars,2025-06-18 13:09:28,1,531.91
TRK15528,influencer_marketing,Gritzo_KidsHealth,INF033,2868d508-9c66-4d99-9a23-97c56d01a0d1,Whey Protein,2025-06-16 13:09:28,1,4923.63
TRK15529,influencer_marketing,HKV_GlowUp,INF033,807839f9-4665-4442-be11-d91b8883c5d7,SuperMilk for Kids,2025-06-15 13:09:28,1,793.61
TRK15530,influencer_marketing,HKV_DailyWellness,INF033,f86fa637-f957-4bf8-a355-921b1e1e84a0,Gummy Stars,2025-06-17 13:09:28,1,853.7
TRK15531,influencer_marketing,HKV_DailyWellness,INF033,e5b7d2e8-a252-4bea-974f-b710cfa5ee7f,Omega 3,2025-06-16 13:09:28,1,564.34
TRK15532,influencer_marketing,HKV_DailyWellness,INF033,70568646-0dc3-42df-8def-81bc31f1af8b,Mass Gainer,2025-06-17 13:09:28,1,4956.11
TRK15533,influencer_marketing,MB_NewYearBulk,INF033,76178033-5e99-4b7b-bebc-9e38be22fce9,Mass Gainer,2025-06-19 13:09:28,1,4559.63
TRK15534,influencer_marketing,HKV_GlowUp,INF033,e1178f57-71ef-49c2-8cc1-06b8bed7b378,SuperMilk for Kids,2025-06-19 13:09:28,1,870.06
TRK15535,influencer_marketing,MB_SummerFit,INF033,f3609f6b-c8db-43a7-ac90-51f031c3a6d9,BCAA,2025-06-15 13:09:28,1,2932.22
TRK15536,influencer_marketing,MB_SummerFit,INF033,da1f3040-3bf7-427f-8425-bc5d9adce54f,Omega 3,2025-06-18 13:09:28,1,887.88
TRK15537,influencer_marketing,HKV_GlowUp,INF033,c48f6786-e6de-4ee2-b830-9a5d4f9c8470,Gummy Stars,2025-06-19 13:09:28,1,899.64
TRK15538,influencer_marketing,HKV_DailyWellness,INF033,018735b6-844c-469b-a1ae-e577164d9aeb,SuperMilk for Kids,2025-06-18 13:09:28,1,926.63
TRK15539,influencer_marketing,Gritzo_KidsHealth,INF034,e42e468d-228c-4499-a871-3aa72805262d,Creatine,2025-04-13 18:46:02,1,2384.22
TRK15540,influencer_marketing,HKV_DailyWellness,INF034,22ce833b-b8f8-4466-a9d9-02ae77eaf56d,Creatine,2025-04-16 18:46:02,1,2419.95
TRK15541,influencer_marketing,Gritzo_KidsHealth,INF034,6e7175c8-d3c6-48a3-a360-5668d4d978bb,SuperMilk for Kids,2025-04-16 18:46:02,1,340.04
TRK15542,influencer_marketing,MB_SummerFit,INF034,66bdb7d8-9ce7-4496-86a2-48af2fc17e4f,Protein Oats for Teens,2025-04-14 18:46:02,1,608.89
TRK15543,influencer_marketing,MB_NewYearBulk,INF034,831c6b76-8431-4614-a2af-5c9c47836322,Collagen,2025-04-13 18:46:02,1,849.98
TRK15544,influencer_marketing,HKV_DailyWellness,INF034,ef8a0096-604a-43b6-9182-0d75eae9e9e7,Multivitamin,2025-04-16 18:46:02,1,1980.98
TRK15545,influencer_marketing,MB_SummerFit,INF034,053a2927-d159-4612-a4cb-dca1e5958fb9,Mass Gainer,2025-04-11 18:46:02,1,2608.67
TRK15546,influencer_marketing,HKV_GlowUp,INF034,869b82f6-5b3a-4121-a088-540d54e620b0,Biotin,2025-04-16 18:46:02,1,1594.34
TRK15547,influencer_marketing,MB_NewYearBulk,INF034,eb626644-c674-4092-805e-e363a98ec2ea,Collagen,2025-04-12 18:46:02,1,1511.16
TRK15548,influencer_marketing,MB_SummerFit,INF034,26a977d4-bac5-4a20-8b53-3297978d20cd,Omega 3,2025-04-16 18:46:02,1,881.49
TRK15549,influencer_marketing,MB_SummerFit,INF034,a6f2af4b-88f6-4bb6-af8f-4de9694add7c,Gummy Stars,2025-04-16 18:46:02,1,749.2
TRK15550,influencer_marketing,MB_SummerFit,INF034,abf4f89e-d394-4c34-99ed-8a539919e92a,SuperMilk for Kids,2025-04-13 18:46:02,1,962.93
TRK15551,influencer_marketing,MB_SummerFit,INF034,554ab4a0-e248-4fe3-aec5-6e71129f8bed,Protein Oats for Teens,2025-04-13 18:46:02,1,955.35
TRK15552,influencer_marketing,Gritzo_KidsHealth,INF034,580fbc16-8553-4774-998f-92f20ea1ed07,Protein Oats for Teens,2025-04-12 18:46:02,1,946.84
TRK15553,influencer_marketing,MB_SummerFit,INF034,40048e05-a1d5-4a43-87c8-43eab2c0c7f7,Creatine,2025-04-14 18:46:02,1,3323.63
TRK15554,influencer_marketing,HKV_GlowUp,INF034,e41f21cb-95bb-4a13-8646-6adc87397542,Whey Protein,2025-04-16 18:46:02,1,2192.08
TRK15555,influencer_marketing,Gritzo_KidsHealth,INF034,5c9d778b-ed29-4394-8f6d-fc9af94c41e8,Whey Protein,2025-04-15 18:46:02,1,3597.37
TRK15556,influencer_marketing,Gritzo_KidsHealth,INF034,dd263d4a-7a79-4823-b351-4e53eb47616d,Protein Oats for Teens,2025-04-13 18:46:02,1,650.88
TRK15557,influencer_marketing,Gritzo_KidsHealth,INF034,df9242b8-cc7b-4f0d-a250-5bd515c190b0,Whey Protein,2025-04-15 18:46:02,1,4884.97
TRK15558,influencer_marketing,MB_SummerFit,INF034,6d065401-dfc9-4d51-aec7-3fe8f712ea65,SuperMilk for Kids,2025-04-14 18:46:02,1,342.96
TRK15559,influencer_marketing,MB_SummerFit,INF034,d0bbad90-28e5-4729-94e7-4cc9c72875a3,Omega 3,2025-04-14 18:46:02,1,1537.33
TRK15560,influencer_marketing,Gritzo_KidsHealth,INF034,d5ea6104-7b3c-47ee-b908-5b8bb7139d24,Multivitamin,2025-04-15 18:46:02,1,1325.95
TRK15561,influencer_marketing,MB_SummerFit,INF034,8e8afd26-7c3d-49e8-9d97-746bcf475c39,Multivitamin,2025-04-13 18:46:02,1,1807.16
TRK15562,influencer_marketing,Gritzo_KidsHealth,INF034,2afbed7d-207c-4b81-9906-1b060f5231ed,Biotin,2025-04-15 18:46:02,1,1389.51
TRK15563,influencer_marketing,Gritzo_KidsHealth,INF034,b25c3153-8612-4bcc-9aa0-f94f21350202,Collagen,2025-04-12 18:46:02,1,1626.54
TRK15564,influencer_marketing,HKV_DailyWellness,INF034,8612862d-6d39-461a-93ab-7192f819e675,BCAA,2025-04-11 18:46:02,1,4673.21
TRK15565,influencer_marketing,Gritzo_KidsHealth,INF034,5167c44c-6250-49e4-85bc-8d96c298e783,Multivitamin,2025-04-14 18:46:02,1,676.4
TRK15566,influencer_marketing,Gritzo_KidsHealth,INF034,bc9b0ae3-649e-4176-b43d-4da1f80207c1,SuperMilk for Kids,2025-04-11 18:46:02,1,784.15
TRK15567,influencer_marketing,MB_NewYearBulk,INF034,52f208de-1bc1-4aeb-883f-8b1b731ab455,BCAA,2025-04-15 18:46:02,1,4409.33
TRK15568,influencer_marketing,MB_NewYearBulk,INF034,eb541a7b-ee35-494f-8e69-b3cf36c3aeff,Biotin,2025-04-15 18:46:02,1,691.28
TRK15569,influencer_marketing,MB_SummerFit,INF034,292af892-24c8-4364-a590-c96b0040485a,Whey Protein,2025-04-13 18:46:02,1,3939.16
TRK15570,influencer_marketing,MB_SummerFit,INF034,c67e5c0f-adb0-4847-8d62-7560c2fbb122,BCAA,2025-04-16 18:46:02,1,3374.56
TRK15571,influencer_marketing,Gritzo_KidsHealth,INF034,6c61f600-6c8d-4587-b382-afe689b3f2d0,Protein Oats for Teens,2025-04-12 18:46:02,1,586.62
TRK15572,influencer_marketing,Gritzo_KidsHealth,INF034,bcf13aa0-be7c-4313-a546-258e9e3913d2,Collagen,2025-04-16 18:46:02,1,1252.14
TRK15573,influencer_marketing,MB_NewYearBulk,INF034,ba7248e6-e942-491d-8b96-2a498e5ce5fd,Creatine,2025-04-13 18:46:02,1,4081.49
TRK15574,influencer_marketing,MB_SummerFit,INF034,25ef8a1a-70ca-41c3-805d-54dae0fc779c,Gummy Stars,2025-04-16 18:46:02,1,915.22
TRK15575,influencer_marketing,Gritzo_KidsHealth,INF034,62c2896e-a0c1-4443-ba45-73c1ac58439b,Multivitamin,2025-04-12 18:46:02,1,782.34
TRK15576,influencer_marketing,HKV_GlowUp,INF034,94b578a6-c53f-495f-baa2-6108a02df42d,Gummy Stars,2025-04-15 18:46:02,1,508.9
TRK15577,influencer_marketing,Gritzo_KidsHealth,INF034,4c3c2018-4497-4c3b-b154-dc1ac6010eac,Gummy Stars,2025-04-11 18:46:02,1,795.13
TRK15578,influencer_marketing,MB_NewYearBulk,INF034,f89bf94c-2ec4-4059-b7f3-f28c269fc844,SuperMilk for Kids,2025-04-16 18:46:02,1,710.71
TRK15579,influencer_marketing,HKV_DailyWellness,INF034,e134d1b6-1080-4975-9c25-471c6babb981,Multivitamin,2025-04-12 18:46:02,1,781.02
TRK15580,influencer_marketing,HKV_DailyWellness,INF034,6a8a9906-3cf3-481c-85a7-77527a673905,BCAA,2025-04-14 18:46:02,1,3483.28
TRK15581,influencer_marketing,MB_SummerFit,INF034,62c96ee8-a6c5-4acd-ac92-e8d4846415fe,Mass Gainer,2025-04-15 18:46:02,1,3877.31
TRK15582,influencer_marketing,MB_SummerFit,INF034,380dac1d-41c2-42ad-9f96-f4ea79480f06,SuperMilk for Kids,2025-04-15 18:46:02,1,897.34
TRK15583,influencer_marketing,MB_SummerFit,INF034,d2411138-6f62-4a84-b64d-cecd8c4b6298,Protein Oats for Teens,2025-04-13 18:46:02,1,553.92
TRK15584,influencer_marketing,HKV_DailyWellness,INF034,8f13840e-cbcb-4cf1-b807-dbcb187f2206,BCAA,2025-04-11 18:46:02,1,3961.6
TRK15585,influencer_marketing,HKV_GlowUp,INF034,67a167e4-6d51-4da6-80e2-41313c42d05e,Creatine,2025-04-12 18:46:02,1,1507.01
TRK15586,influencer_marketing,HKV_DailyWellness,INF034,15c28164-63ee-4a8c-a5f8-5aef8ed9fa5c,SuperMilk for Kids,2025-04-16 18:46:02,1,770.72
TRK15587,influencer_marketing,HKV_GlowUp,INF034,1c1f5c08-fac7-43d0-a2fa-62b96f3cf78a,Gummy Stars,2025-04-16 18:46:02,1,849.85
TRK15588,influencer_marketing,MB_SummerFit,INF034,40a3eec3-2fd8-4387-a850-1aeaffb9808b,Protein Oats for Teens,2025-04-14 18:46:02,1,774.59
TRK15589,influencer_marketing,MB_SummerFit,INF034,cfbcf479-a866-46af-a756-1c26f5726062,Mass Gainer,2025-04-12 18:46:02,1,4789.69
TRK15590,influencer_marketing,Gritzo_KidsHealth,INF034,f3f095c3-de01-411e-bc09-3ee3b24aba0c,Creatine,2025-04-12 18:46:02,1,2872.26
TRK15591,influencer_marketing,HKV_GlowUp,INF034,bcefca58-4911-4e99-8dc8-4822a5929f4e,Omega 3,2025-04-15 18:46:02,1,1523.09
TRK15592,influencer_marketing,Gritzo_KidsHealth,INF034,d3cf3e0a-cb43-48c5-be73-9181f85be26e,Whey Protein,2025-04-12 18:46:02,1,2787.03
TRK15593,influencer_marketing,Gritzo_KidsHealth,INF034,381796d3-aab3-4005-9ed9-130000f229aa,SuperMilk for Kids,2025-04-16 18:46:02,1,653.27
TRK15594,influencer_marketing,Gritzo_KidsHealth,INF034,b419c658-0dbf-4235-a272-9e1933b643a0,Creatine,2025-04-12 18:46:02,1,2524.18
TRK15595,influencer_marketing,MB_NewYearBulk,INF034,cbcb5570-69a8-4fa1-bb48-9b894bbc3786,SuperMilk for Kids,2025-04-12 18:46:02,1,367.49
